GISJOIN,sand_mean
G1301230,49.42888641357422
G5100010,51.49924087524414
G0100350,56.59754943847656
G3701030,61.44158172607422
G0500670,22.369504928588867
G1801030,24.73242950439453
G3900690,31.040267944335938
G4700870,16.380172729492188
G2900570,17.52486801147461
G4200550,33.821319580078125
G0600950,26.931289672851562
G4700730,24.84895896911621
G2801230,26.015567779541016
G5100590,40.235145568847656
G1201310,79.87164306640625
G2900050,13.711810111999512
G1200130,78.9517593383789
G3901350,17.502830505371094
G2400430,26.870756149291992
G3600630,24.75235366821289
G1301850,77.7888412475586
G1800090,16.234573364257812
G4200150,23.604082107543945
G1801590,13.111337661743164
G3601010,20.546167373657227
G3600990,22.47972297668457
G0500070,17.26107406616211
G4130075,26.384517669677734
G1300070,72.27552032470703
G1701670,16.637165069580078
G4700570,22.0079402923584
G4500010,50.05856704711914
G1700610,17.68964195251465
G5100410,54.49531555175781
G4800410,48.09502029418945
G2400090,51.314697265625
G4200610,35.176551818847656
G2200370,23.68922233581543
G5501330,24.012781143188477
G1901570,14.776782035827637
G0100030,60.41277313232422
G0101310,41.558555603027344
G4800890,58.467735290527344
G2200890,18.300668716430664
G4802850,62.342247009277344
G2100030,16.496013641357422
G4200250,35.16627502441406
G3600150,20.122459411621094
G3700350,45.77159118652344
G1900190,40.1702766418457
G1800450,22.65399742126465
G2901090,17.205673217773438
G2201110,50.63340377807617
G5101150,56.19431686401367
G4130055,43.8353157043457
G1300290,75.19364929199219
G3700830,65.166015625
G2900970,21.616456985473633
G1300395,45.01232147216797
G2200050,19.930625915527344
G1801070,17.152441024780273
G2100870,16.16823959350586
G2200630,24.32537841796875
