GISJOIN,silt_mean
G1700590,63.54893112182617
G2950255,65.5874252319336
G3600770,62.55117416381836
G3700970,27.73501205444336
G3701770,32.13560485839844
G1301030,14.151926040649414
G2100330,66.60600280761719
G2800630,58.31803512573242
G2800590,36.32767868041992
G3900410,60.60082244873047
G2100150,58.38333511352539
G4200610,47.303592681884766
G4500290,20.14148712158203
G5100857,61.26621627807617
G5100670,30.47000503540039
G5000030,48.90787887573242
G5101415,49.837669372558594
G0100970,26.0862979888916
G5100550,31.915279388427734
G3700250,38.74699020385742
G4701450,58.84391784667969
G2101730,57.677425384521484
G4201330,61.095726013183594
G4701070,59.92791748046875
G1800430,66.4775161743164
G1300310,15.128279685974121
G1801250,63.99543380737305
G0100790,51.036033630371094
G1800470,61.908180236816406
G3600950,64.47566986083984
G4701570,67.50767517089844
G1700330,65.81078338623047
G3600830,55.7037353515625
G5000190,44.081295013427734
G1301910,26.632715225219727
G2100670,63.612892150878906
G3900250,66.3686294555664
G4201250,67.35774993896484
G3701710,30.053390502929688
G2100890,60.828495025634766
G5101110,34.61438751220703
G0101170,49.90347671508789
G0100830,66.4955825805664
G1302370,23.8351993560791
G4200770,56.270240783691406
G3400050,16.943538665771484
G0100470,33.51083755493164
G1700470,62.755428314208984
G4700290,46.2849235534668
G3900710,64.755828857421875
G3601110,59.40165328979492
G5000230,47.86543655395508
G4700590,55.1450080871582
G3900450,59.458011627197266
G3701630,20.557342529296875
G5100410,31.83048439025879
G5101250,46.73332977294922
G5101193,62.20341110229492
G5100070,29.759855270385742
G3701290,20.501922607421875
G5100890,28.02036476135254
G5100250,29.695842742919922
G5108300,30.666667938232422
G4200290,62.57284927368164
G5101855,61.6225700378418
G2500250,33.72320556640625
G5101455,57.58000564575195
G1000050,22.569202423095703
G5100190,33.34721374511719
G4701150,47.366798400878906
G3900270,64.68534851074219
G2101810,53.658287048339844
G1301750,17.09844207763672
G1801470,66.07952117919922
G4400010,42.501731872558594
G4200010,61.02886962890625
G5101590,29.43310546875
G3600210,54.165245056152344
G3900070,62.75419616699219
G5100237,61.42207336425781
G3901350,62.99927520751953
G1800370,66.79193878173828
G5101890,32.88288497924805
G1301190,23.615022659301758
G5101530,51.67694091796875
G1701910,65.37797546386719
G0900070,36.059383392333984
G3700330,28.92791175842285
G1301350,23.238636016845703
G2100790,60.73986053466797
G3901030,63.275577545166016
G3700190,20.402013778686523
G3701330,17.239696502685547
G1801350,60.55270004272461
G4200170,64.84691619873047
G1300390,19.737234115600586
G0550017,44.075157165527344
G4200090,50.342716217041016
G5100750,33.94221496582031
G4701430,56.283775329589844
G5100170,48.224029541015625
